source_line	original	nomi_ru	nomi_uz	review_reason
806	АЗИТРОМИЦИН ПОР Д/СУСП 200МГ/5МЛ 30МЛ	Азитромицин порошок для приготовления суспензии 200 мг/5 мл 30 мл	Azitromitsin kukun suspenziya tayyorlash uchun 200 mg/5 ml 30 ml	unresolved_abbreviation
807	АЗИТРОМИЦИН ПОР Д/СУСП 200МГ/5МЛ 30МЛ	Азитромицин порошок для приготовления суспензии 200 мг/5 мл 30 мл	Azitromitsin kukun suspenziya tayyorlash uchun 200 mg/5 ml 30 ml	unresolved_abbreviation
832	АЗИТРОМИЦИН-САНДОЗ ПОР Д/СУСП 200МГ/5МЛ 20МЛ	Азитромицин-сандоз порошок для приготовления суспензии 200 мг/5 мл 20 мл	Azitromitsin-sandoz kukun suspenziya tayyorlash uchun 200 mg/5 ml 20 ml	unresolved_abbreviation
839	АЗОПТ ГЛ/КАПЛИ 1% 5МЛ**	Азопт глазные капли 1% 5 мл**	Azopt ko‘z tomchilari 1% 5 ml**	source_marker
842	АЗРО ПОР Д/СУСП 200МГ/5МЛ 15МЛ	Азро порошок для приготовления суспензии 200 мг/5 мл 15 мл	Azro kukun suspenziya tayyorlash uchun 200 mg/5 ml 15 ml	unresolved_abbreviation
851	АЙФЛОКС-ДХ ГЛ/УШ СУСП 10МЛ	Айфлокс-дх Гл/уш суспензия 10 мл	Ayfloks-dx Gl/ush suspenziya 10 ml	unresolved_abbreviation
859	АКВА МАРИС БЕБИ Д/ДЕТЕЙ СПРЕЙ НАЗАЛ 150МЛ	Аква Марис Беби Д/детей спрей Назал 150 мл	Akva Maris Bebi D/detey sprey Nazal 150 ml	unresolved_abbreviation
861	АКВА МАРИС Д/ДЕТЕЙ 10МЛ	Аква Марис Д/детей 10 мл	Akva Maris D/detey 10 ml	unresolved_abbreviation
893	АКВАПИЛИНГ КРЕМ Д/НОГ 75МЛ	Аквапилинг крем Д/ног 75 мл	Akvapiling krem D/nog 75 ml	unresolved_abbreviation
1000	АЛБАДОЛ 400 ПОР Д/СУСП 5Г №10	Албадол 400 порошок для приготовления суспензии 5 г №10	Albadol 400 kukun suspenziya tayyorlash uchun 5 g №10	unresolved_abbreviation
1009	АЛГЕЛЬ ГЕЛЬ Д/НОГ ОТ ПОТА И ЗАПАХА 20МЛ	Алгель гель Д/ног ОТ Пота И Запаха 20 мл	Algel gel D/nog Ot Pota I Zapaxa 20 ml	unresolved_abbreviation
1010	АЛГЕЛЬ ГЕЛЬ Д/НОГ ОТ ПОТА И ЗАПАХА 75МЛ	Алгель гель Д/ног ОТ Пота И Запаха 75 мл	Algel gel D/nog Ot Pota I Zapaxa 75 ml	unresolved_abbreviation
1013	АЛГИС Р-Р Д/ПРИЕМА ВНУТРЬ 0,5МГ/МЛ 60МЛ	Алгис раствор Д/приема Внутрь 0,5 Мг/мл 60 мл	Algis eritma D/priema Vnutr 0,5 Mg/ml 60 ml	unresolved_abbreviation
1023	АЛЕРАНА БАЛЬЗАМ-ОПОЛАСКИВАТЕЛЬ Д/ВСЕХ ТИПОВ ВОЛОС 200МЛ	Алерана Бальзам-ополаскиватель Д/всех Типов Волос 200 мл	Alerana Balzam-opolaskivatel D/vsex Tipov Volos 200 ml	unresolved_abbreviation
1025	АЛЕРАНА СТИМУЛЯТОР Д/РЕСНИЦ И БРОВЕЙ ДЕНЬ И НОЧЬ 2 Х 6МЛ	Алерана Стимулятор Д/ресниц И Бровей День И Ночь 2 Х 6 мл	Alerana Stimulyator D/resnits I Brovey Den I Noch 2 X 6 ml	unresolved_abbreviation
1026	АЛЕРАНА СЫВОРОТКА Д/РОСТА ВОЛОС БИО АКТИВНЫЙ КОМПЛЕКС 100МЛ	Алерана Сыворотка Д/роста Волос БИО Активный Комплекс 100 мл	Alerana Sivorotka D/rosta Volos Bio Aktivniy Kompleks 100 ml	unresolved_abbreviation
1029	АЛЕРАНА ШАМПУНЬ Д/ЖИРНЫХ И КОМБИНИРОВАННЫХ ВОЛОС 250МЛ	Алерана шампунь Д/жирных И Комбинированных Волос 250 мл	Alerana shampun D/jirnix I Kombinirovannix Volos 250 ml	unresolved_abbreviation
1030	АЛЕРАНА ШАМПУНЬ Д/МУЖЧИН АКТИВАТОР РОСТА ВОЛОС 250МЛ	Алерана шампунь Д/мужчин Активатор Роста Волос 250 мл	Alerana shampun D/mujchin Aktivator Rosta Volos 250 ml	unresolved_abbreviation
1031	АЛЕРАНА ШАМПУНЬ Д/СУХИХ И НОРМ ВОЛОС 250МЛ	Алерана шампунь Д/сухих И Норм Волос 250 мл	Alerana shampun D/suxix I Norm Volos 250 ml	unresolved_abbreviation
1049	АЛИФ ЖЕВ/РЕЗ АРБУЗ №15	Алиф Жев/рез Арбуз №15	Alif Jev/rez Arbuz №15	unresolved_abbreviation
1050	АЛИФ ЖЕВ/РЕЗ КЛУБНИЧНАЯ №15	Алиф Жев/рез Клубничная №15	Alif Jev/rez Klubnichnaya №15	unresolved_abbreviation
1051	АЛИФ ЖЕВ/РЕЗ МЯТА №15	Алиф Жев/рез Мята №15	Alif Jev/rez Myata №15	unresolved_abbreviation
1052	АЛИФ ЖЕВ/РЕЗ СЛАДКАЯ ЯГОДА №15	Алиф Жев/рез Сладкая Ягода №15	Alif Jev/rez Sladkaya Yagoda №15	unresolved_abbreviation
1053	АЛИФ ЖЕВ/РЕЗ ТРОПИК №15	Алиф Жев/рез Тропик №15	Alif Jev/rez Tropik №15	unresolved_abbreviation
1054	АЛИФ ЖЕВ/РЕЗ ЭВКАЛИПТ №15	Алиф Жев/рез Эвкалипт №15	Alif Jev/rez Evkalipt №15	unresolved_abbreviation
1177	АЛЬТЕВИР АМП 3МЛН МЕ/МЛ 1МЛ №5	Альтевир ампулы 3МЛН Ме/мл 1 мл №5	Altevir ampula 3Mln Me/ml 1 ml №5	unresolved_abbreviation
1178	АЛЬТЕВИР АМП 5МЛН МЕ/МЛ 1МЛ №5	Альтевир ампулы 5МЛН Ме/мл 1 мл №5	Altevir ampula 5Mln Me/ml 1 ml №5	unresolved_abbreviation
1208	АМАРИЛ МSR ТАБ 2МГ/500МГ №30	Амарил МSR таблетки 2 мг/500 мг №30	Amaril MSR tabletka 2 mg/500 mg №30	mixed_alphabet
1238	АМБРОКСОЛ С.Т. АМП 15МГ/2МЛ №10	Амброксол С.Т. ампулы 15 мг/2 мл №10	Ambroksol S.T. ampula 15 mg/2 ml №10	unresolved_abbreviation
1317	АМИНОКИСЛОТА КАПC PERFECT L-CARNITINE №90	Аминокислота КАПC PERFECT L-CARNITINE №90	Aminokislota KapC PERFECT L-CARNITINE №90	mixed_alphabet
1352	АМИНОПЛАЗМАЛЬ Б.БРАУН Е10 Р-Р Д/ИНФ 500МЛ	Аминоплазмаль Б.Браун Е10 раствор для инфузий 500 мл	Aminoplazmal B.Braun E10 eritma infuziya uchun 500 ml	unresolved_abbreviation
1353	АМИНОПЛАЗМАЛЬ Б.БРАУН Е5 Р-Р Д/ИНФ 500МЛ	Аминоплазмаль Б.Браун Е5 раствор для инфузий 500 мл	Aminoplazmal B.Braun E5 eritma infuziya uchun 500 ml	unresolved_abbreviation
1379	АМИТРИПТИЛИНА Г/Х-ОЗ АМП 10МГ/МЛ 2МЛ №10**	Амитриптилина Г/х-оз ампулы 10 Мг/мл 2 мл №10**	Amitriptilina G/x-oz ampula 10 Mg/ml 2 ml №10**	source_marker
1427	АМОКЛАН БИД ПОР Д/СУСП 200МГ/5МЛ 70МЛ	Амоклан БИД порошок для приготовления суспензии 200 мг/5 мл 70 мл	Amoklan Bid kukun suspenziya tayyorlash uchun 200 mg/5 ml 70 ml	unresolved_abbreviation
1428	АМОКЛАН БИД ПОР Д/СУСП 400МГ/5МЛ 70МЛ	Амоклан БИД порошок для приготовления суспензии 400 мг/5 мл 70 мл	Amoklan Bid kukun suspenziya tayyorlash uchun 400 mg/5 ml 70 ml	unresolved_abbreviation
1434	АМОКСИ ПОР Д/СУСП 125МГ/5МЛ 60МЛ	Амокси порошок для приготовления суспензии 125 мг/5 мл 60 мл	Amoksi kukun suspenziya tayyorlash uchun 125 mg/5 ml 60 ml	unresolved_abbreviation
1435	АМОКСИ ПОР Д/СУСП 250МГ/5МЛ 60МЛ	Амокси порошок для приготовления суспензии 250 мг/5 мл 60 мл	Amoksi kukun suspenziya tayyorlash uchun 250 mg/5 ml 60 ml	unresolved_abbreviation
1437	АМОКСИКЛАВ 2Х ПОР Д/СУСП 457МГ/5МЛ 70МЛ	Амоксиклав 2Х порошок для приготовления суспензии 457 мг/5 мл 70 мл	Amoksiklav 2X kukun suspenziya tayyorlash uchun 457 mg/5 ml 70 ml	unresolved_abbreviation
1442	АМОКСИКЛАВ ПОР Д/СУСП 156,25МГ/5МЛ 100МЛ	Амоксиклав порошок для приготовления суспензии 156,25 мг/5 мл 100 мл	Amoksiklav kukun suspenziya tayyorlash uchun 156,25 mg/5 ml 100 ml	unresolved_abbreviation
1452	АМОКСИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 125 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 100 ml	unresolved_abbreviation
1453	АМОКСИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 125 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 100 ml	unresolved_abbreviation
1454	АМОКСИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 125 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 100 ml	unresolved_abbreviation
1455	АМОКСИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 125 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 100 ml	unresolved_abbreviation
1456	АМОКСИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 125 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 100 ml	unresolved_abbreviation
1457	АМОКСИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 60МЛ	Амоксициллин порошок для приготовления суспензии 125 мг/5 мл 60 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 60 ml	unresolved_abbreviation
1458	АМОКСИЦИЛЛИН ПОР Д/СУСП 250МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 250 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 250 mg/5 ml 100 ml	unresolved_abbreviation
1459	АМОКСИЦИЛЛИН ПОР Д/СУСП 250МГ/5МЛ 100МЛ	Амоксициллин порошок для приготовления суспензии 250 мг/5 мл 100 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 250 mg/5 ml 100 ml	unresolved_abbreviation
1460	АМОКСИЦИЛЛИН ПОР Д/СУСП 250МГ/5МЛ 60МЛ	Амоксициллин порошок для приготовления суспензии 250 мг/5 мл 60 мл	Amoksitsillin kukun suspenziya tayyorlash uchun 250 mg/5 ml 60 ml	unresolved_abbreviation
1485	АМПИСИД ПОР Д/СУСП 250МГ/5МЛ 70МЛ	Амписид порошок для приготовления суспензии 250 мг/5 мл 70 мл	Ampisid kukun suspenziya tayyorlash uchun 250 mg/5 ml 70 ml	unresolved_abbreviation
1503	АМПИЦИЛЛИН ПОР Д/СУСП 125МГ/5МЛ 100МЛ	Ампициллин порошок для приготовления суспензии 125 мг/5 мл 100 мл	Ampitsillin kukun suspenziya tayyorlash uchun 125 mg/5 ml 100 ml	unresolved_abbreviation
1523	АМПИЦИЛЛИНА Н/С ПОР Д/ИН 0,5Г ФЛ №1	Ампициллина Н/С порошок для инъекций 0,5 г флакон №1	Ampitsillina N/s kukun inyeksiya uchun 0,5 g flakon №1	unresolved_abbreviation
1524	АМПИЦИЛЛИНА Н/С ПОР Д/ИН 0,5Г ФЛ №10	Ампициллина Н/С порошок для инъекций 0,5 г флакон №10	Ampitsillina N/s kukun inyeksiya uchun 0,5 g flakon №10	unresolved_abbreviation
1525	АМПИЦИЛЛИНА Н/С ПОР Д/ИН 1,0Г ФЛ №1	Ампициллина Н/С порошок для инъекций 1,0 г флакон №1	Ampitsillina N/s kukun inyeksiya uchun 1,0 g flakon №1	unresolved_abbreviation
1526	АМПИЦИЛЛИНА Н/С ПОР Д/ИН 1,0Г ФЛ №10	Ампициллина Н/С порошок для инъекций 1,0 г флакон №10	Ampitsillina N/s kukun inyeksiya uchun 1,0 g flakon №10	unresolved_abbreviation
1527	АМПИЦИЛЛИНА Т/Г ТАБ 250МГ №10	Ампициллина Т/Г таблетки 250 мг №10	Ampitsillina T/g tabletka 250 mg №10	unresolved_abbreviation
1528	АМПИЦИЛЛИНА Т/Г ТАБ 250МГ №10	Ампициллина Т/Г таблетки 250 мг №10	Ampitsillina T/g tabletka 250 mg №10	unresolved_abbreviation
1529	АМПИЦИЛЛИНА Т/Г ТАБ 500МГ №10	Ампициллина Т/Г таблетки 500 мг №10	Ampitsillina T/g tabletka 500 mg №10	unresolved_abbreviation
1530	АМПИЦИЛЛИНА Т/Г ТАБ 500МГ №10	Ампициллина Т/Г таблетки 500 мг №10	Ampitsillina T/g tabletka 500 mg №10	unresolved_abbreviation
1532	АМПРИЛАН НD ТАБ 5МГ/25МГ №30	Амприлан НD таблетки 5 мг/25 мг №30	Amprilan ND tabletka 5 mg/25 mg №30	mixed_alphabet
1533	АМПРИЛАН НL ТАБ 2,5МГ/12,5МГ №30	Амприлан НL таблетки 2,5 мг/12,5 мг №30	Amprilan NL tabletka 2,5 mg/12,5 mg №30	mixed_alphabet
1613	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 14G (ОРАНЖ)	Ангиокатетер В/В С Крыльями BIOFLON 14G (Оранж)	Angiokateter V/v S Krilyami BIOFLON 14G (Oranj)	unresolved_abbreviation
1614	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 16G (СЕРЫЙ)	Ангиокатетер В/В С Крыльями BIOFLON 16G (Серый)	Angiokateter V/v S Krilyami BIOFLON 16G (Seriy)	unresolved_abbreviation
1615	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 17G (БЕЛЫЙ)	Ангиокатетер В/В С Крыльями BIOFLON 17G (Белый)	Angiokateter V/v S Krilyami BIOFLON 17G (Beliy)	unresolved_abbreviation
1616	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 18G (ЗЕЛЕНЫЙ)	Ангиокатетер В/В С Крыльями BIOFLON 18G (Зеленый)	Angiokateter V/v S Krilyami BIOFLON 18G (Zeleniy)	unresolved_abbreviation
1617	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 20G (РОЗОВЫЙ)	Ангиокатетер В/В С Крыльями BIOFLON 20G (Розовый)	Angiokateter V/v S Krilyami BIOFLON 20G (Rozoviy)	unresolved_abbreviation
1618	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 22G (СИНИЙ)	Ангиокатетер В/В С Крыльями BIOFLON 22G (Синий)	Angiokateter V/v S Krilyami BIOFLON 22G (Siniy)	unresolved_abbreviation
1619	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 24G (ЖЕЛТ)	Ангиокатетер В/В С Крыльями BIOFLON 24G (Желт)	Angiokateter V/v S Krilyami BIOFLON 24G (Jelt)	unresolved_abbreviation
1620	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ BIOFLON 26G (ФИОЛЕТ)	Ангиокатетер В/В С Крыльями BIOFLON 26G (Фиолет)	Angiokateter V/v S Krilyami BIOFLON 26G (Fiolet)	unresolved_abbreviation
1621	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ ECOMED 22G (СИНИЙ)	Ангиокатетер В/В С Крыльями ECOMED 22G (Синий)	Angiokateter V/v S Krilyami ECOMED 22G (Siniy)	unresolved_abbreviation
1622	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ ECOMED 24G (ЖЕЛТЫЙ)	Ангиокатетер В/В С Крыльями ECOMED 24G (Желтый)	Angiokateter V/v S Krilyami ECOMED 24G (Jeltiy)	unresolved_abbreviation
1623	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ GLOFLON 26G (ФИОЛЕТ)	Ангиокатетер В/В С Крыльями GLOFLON 26G (Фиолет)	Angiokateter V/v S Krilyami GLOFLON 26G (Fiolet)	unresolved_abbreviation
1624	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ MEDIFLON 24G (ЖЕЛТЫЙ)	Ангиокатетер В/В С Крыльями MEDIFLON 24G (Желтый)	Angiokateter V/v S Krilyami MEDIFLON 24G (Jeltiy)	unresolved_abbreviation
1625	АНГИОКАТЕТЕР В/В С КРЫЛЬЯМИ MEDIFLON 26G (ФИОЛЕТ)	Ангиокатетер В/В С Крыльями MEDIFLON 26G (Фиолет)	Angiokateter V/v S Krilyami MEDIFLON 26G (Fiolet)	unresolved_abbreviation
1694	АНТИГРИППИН ТАБ ШИПУЧ Д/ДЕТЕЙ №10	Антигриппин таблетки Шипуч Д/детей №10	Antigrippin tabletka Shipuch D/detey №10	unresolved_abbreviation
1695	АНТИГРИППИН ТАБ ШИПУЧ Д/ДЕТЕЙ №30	Антигриппин таблетки Шипуч Д/детей №30	Antigrippin tabletka Shipuch D/detey №30	unresolved_abbreviation
1819	АНТИСЕПТ Д/РУК PARASI TOX CLASSIC 500МЛ	Антисепт для рук PARASI TOX CLASSIC 500 мл	Antisept qo‘l uchun PARASI TOX CLASSIC 500 ml	unresolved_abbreviation
1880	АНТРОЛИН КРЕМ РЕКT 30Г	Антролин крем РЕКT 30 г	Antrolin krem RekT 30 g	mixed_alphabet
1906	АПРИД ПОР Д/СУСП 250МГ/5МГ 70МЛ	Априд порошок для приготовления суспензии 250 мг/5 мг 70 мл	Aprid kukun suspenziya tayyorlash uchun 250 mg/5 mg 70 ml	unresolved_abbreviation
1966	АРОМА-ГЕЛЬ Д/ДУША МОРСКОЙ КОЛЛАГЕН 400Г	Арома-гель Д/душа Морской Коллаген 400 г	Aroma-gel D/dusha Morskoy Kollagen 400 g	unresolved_abbreviation
2003	АРТРОФИШ ГЕЛЬ ДОКТОР МОРЕ Д/ТЕЛА 30МЛ	Артрофиш гель Доктор Море для тела 30 мл	Artrofish gel Doktor More tana uchun 30 ml	unresolved_abbreviation
2004	АРУВАР Р-Р Д/ИН 42 МГ/МЛ 100МЛ	Арувар раствор для инъекций 42 Мг/мл 100 мл	Aruvar eritma inyeksiya uchun 42 Mg/ml 100 ml	unresolved_abbreviation
2271	АТРОПИНА СУЛЬФАТ ГЛ/КАПЛИ 5МЛ**	Атропина Сульфат глазные капли 5 мл**	Atropina Sulfat ko‘z tomchilari 5 ml**	source_marker
2272	АТРОПИНА СУЛЬФАТ-ДАРНИЦА АМП 1МГ/МЛ 1МЛ №10**	Атропина Сульфат-дарница ампулы 1 Мг/мл 1 мл №10**	Atropina Sulfat-darnitsa ampula 1 Mg/ml 1 ml №10**	source_marker
2279	АУГМЕНТИН ПОР Д/СУСП 125МГ/31,25МГ/5МЛ 100МЛ	Аугментин порошок для приготовления суспензии 125 мг/31,25 мг/5 мл 100 мл	Augmentin kukun suspenziya tayyorlash uchun 125 mg/31,25 mg/5 ml 100 ml	unresolved_abbreviation
2280	АУГМЕНТИН ПОР Д/СУСП 228МГ/5МЛ 70МЛ	Аугментин порошок для приготовления суспензии 228 мг/5 мл 70 мл	Augmentin kukun suspenziya tayyorlash uchun 228 mg/5 ml 70 ml	unresolved_abbreviation
2287	АУРИДЕКСАН УШ/КАПЛИ 0,5МГ/МЛ 5МЛ	Ауридексан Уш/капли 0,5 Мг/мл 5 мл	Aurideksan Ush/kapli 0,5 Mg/ml 5 ml	unresolved_abbreviation
2303	АХРОМИН ANTI-ACNE ГЕЛЬ ДЛЯ УМЫВАНИЯ САЛИЦИЛОВЫЙ Д/ПРОБЛЕМНОЙ КОЖИ 100МЛ	Ахромин ANTI-ACNE гель ДЛЯ Умывания Салициловый Д/проблемной Кожи 100 мл	Axromin ANTI-ACNE gel Dlya Umivaniya Salitsiloviy D/problemnoy Koji 100 ml	unresolved_abbreviation
2304	АХРОМИН ANTI-ACNE ГЕЛЬ-КОНЦЕНТРАТ Д/ПРОБЛЕМНОЙ КОЖИ 15МЛ	Ахромин ANTI-ACNE Гель-концентрат Д/проблемной Кожи 15 мл	Axromin ANTI-ACNE Gel-kontsentrat D/problemnoy Koji 15 ml	unresolved_abbreviation
2305	АХРОМИН ANTI-ACNE КРЕМ ДНЕВНОЙ МАТИРУЮЩИЙ Д/ПРОБЛЕМНОЙ КОЖИ 50МЛ	Ахромин ANTI-ACNE крем Дневной Матирующий Д/проблемной Кожи 50 мл	Axromin ANTI-ACNE krem Dnevnoy Matiruyushchiy D/problemnoy Koji 50 ml	unresolved_abbreviation
2306	АХРОМИН ANTI-ACNE ЛОСЬОН ДЛЯ ЛИЦА МАТИРУЮЩИЙ Д/ПРОБЛЕМНОЙ КОЖИ 150МЛ	Ахромин ANTI-ACNE Лосьон ДЛЯ Лица Матирующий Д/проблемной Кожи 150 мл	Axromin ANTI-ACNE Loson Dlya Litsa Matiruyushchiy D/problemnoy Koji 150 ml	unresolved_abbreviation
2307	АХРОМИН ANTI-ACNE МАСКА-ПЛЕНКА С АВТИВИРОВАННЫМ УГЛЕМ Д/ПРОБЛЕМНОЙ КОЖИ 75МЛ	Ахромин ANTI-ACNE Маска-пленка С Автивированным Углем Д/проблемной Кожи 75 мл	Axromin ANTI-ACNE Maska-plenka S Avtivirovannim Uglem D/problemnoy Koji 75 ml	unresolved_abbreviation
2308	АХРОМИН ANTI-AGE БАЛЬЗАМ Д/ГУБ ГИАЛУРОНОВЫЙ 15МЛ	Ахромин ANTI-AGE Бальзам Д/губ Гиалуроновый 15 мл	Axromin ANTI-AGE Balzam D/gub Gialuronoviy 15 ml	unresolved_abbreviation
